"Outbound Time Stamp 2021-12-02T02:00:00-05:00 Inbound Last Received Time Stamp 2021-12-01T21:06:01-05:00 Inbound Last Changed Time Stamp 2021-12-01T21:06:01-05:00 Environment Name PROD Total Count 612206"
"SP","ATA","AID","BPOA","EPOA","A","MAIN","SUB","Admin Bureau","GWA TAS","GWA TAS Name","Agency Name","BETC","BETC Name","Effective Date","Suspend Date","IsCredit","Adj BETC","STAR TAS","STAR Dept Reg","STAR Dept Xfer","STAR Main Acct","Txn Type","Acct Type","Acct Type Description","Fund Type","Fund Type Description"
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","BXFERC","Balance Transfer , Increase","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","BXFERD","Balance Transfer , Decrease","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","COLFNFAJ","Adjustments to Collections to a Non-Financing Account from a Financing Account, Credit Reform","2017-10-01","","0","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","COLL","Offsetting Collection","2017-10-01","","1","COLLAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","COLLAJ","Adjustment to Offsetting Collections","2017-10-01","","0","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","COLLFNF","Collections to a Non-Financing Account from a Financing Account, Credit Reform","2017-10-01","","1","COLFNFAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","CXFERD","Transfers to General Fund Receipt Accounts","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DFCXL","Debt Forgiveness - Cancellation of Debt Adjustment","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISB","Gross Disbursement","2017-10-01","","0","DISBAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISBAJ","Adjustment to Gross Disbursements","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISBUR","Upward Reestimate Payment from Program to Financing Account, Credit Reform","2017-10-01","","0","DISBURAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISBURAJ","Adjustment to Upward Reestimate Payment from Program to Financing Account, Credit Reform","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISFCR","Other Disbursements to the Financing Account, Credit Reform","2017-10-01","","0","DISFCRAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISFCRAJ","Adjustments to Other Disbursements to the Financing Account, Credit Reform","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISGF","Gross Disbursement of Appropriation Derived from General Fund of US","2017-10-01","","0","DISGFAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISGFAJ","Gross Disbursement of Appropriation Derived from General Fund of US-Adjustment","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISNGF","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US","2017-10-01","","0","DISNGFAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISNGFAJ","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US-Adjustment","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISSUB","Subsidy Payment from Program to Financing Account, Credit Reform","2017-10-01","","0","DISSUBAJ","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","DISSUBAJ","Adjustment to Subsidy Payment from Program to Financing Account, Credit Reform","2017-10-01","","1","","00180185","00","","0185","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","JRCR","Appropriation - Other Joint Resolution/Continuing Resolution","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RAPPRC","Reappropriation","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RAPPRD","Reappropriation","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","READXFRC","Repayable Advance Transfer, Increase","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","READXFRD","Repayable Advance Transfer, Decrease","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RS","Appropriation - Other Rescission(s)","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSADV","Rescission of Appropriation - Definite - Advance","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSAP","Rescission of Appropriation - Definite - Regular","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSIND","Rescission of Appropriation - Indefinite - Regular","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSINDADV","Rescission of Appropriation - Indefinite - Advance","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSUBADV","Rescission of Unobligated Balances  - Definite - Advance","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","RSUBAP","Rescission of Unobligated Balances  - Definite - Regular","2020-06-02","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","SW","Surplus, Unavailable for Restoration","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","SWYE","Surplus, Year End Closing Cancellation of Expired Account Balances","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","SWYEAR","Surplus, Year-End Closing Cancellation, Unavailable for Restoration","2017-10-01","","0","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2018","2018","","0185","000","01","00180185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","SWYERV","Reversal of Surplus, Year End Closing Cancellation of Expired Account Balances","2017-10-01","","1","","00180185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2019","2019","","0185","000","01","00190185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","AP","Appropriation - Definite - Regular","2018-10-01","","1","","00190185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2019","2019","","0185","000","01","00190185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","APADV","Appropriation - Definite - Advance","2018-10-01","","1","","00190185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2019","2019","","0185","000","01","00190185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","APCRREF","Appropriation - Reestimated Loan Subsidy (Credit Reform)","2018-10-01","","1","","00190185","00","","0185","","EXPND","Expenditure","GF","General Fund",
"","","000","2019","2019","","0185","000","01","00190185","Salaries and Expenses, Office of the Legislative Counsel of the Senate, Senate","Congress","APDF","Appropriation - Debt Forgiveness","2020-06-02","","1","","00190185","00","","0185","","EXPND","Expenditure","GF","General Fund",
